student_id,name,gender,age,subject,exam_score,exam_date,region,grade_level,school
4585,Mary Lowe,Male,20,History,62.67,2025-07-28,Lake Steven,Year 1,"Santiago, Jacobs and Fernandez"
2126,William Davis,Female,21,History,96.02,2024-10-31,Port Jenniferfurt,Year 2,Jones-Wilson
2893,Yvette Joyce,Female,18,Computer,95.67,2025-07-31,Thomaston,Year 3,Moore-Sanders
7686,Marvin Kennedy,Male,23,English,40.67,2025-05-15,East Danny,Year 3,Sanchez-Gonzalez
7915,Lisa Mueller,Female,19,Science,87.14,2024-11-29,Randyton,Year 1,"Lambert, Jacobs and Garcia"
5976,Angela Thomas,Male,22,Computer,52.72,2025-05-19,Evanstown,Year 2,Phillips Group
7789,Rebecca Taylor,Male,18,Science,85.05,2025-03-01,Port Sarahville,Year 3,"Douglas, Morrison and Garcia"
2671,Annette Maldonado,Female,21,Math,48.37,2025-09-09,East Patricia,Year 4,Mcdonald Ltd
9446,Angelica Adams,Male,18,Computer,71.7,2025-06-27,Taylorborough,Year 2,"Eaton, Rodriguez and Adams"
9597,Julie Thompson,Male,19,Science,91.39,2025-03-23,Gentryview,Year 1,Sanders Ltd
1529,Randy Rivera,Male,19,English,52.08,2025-06-21,Port Rodney,Year 4,Guerrero and Sons
7523,Scott Perez,Male,23,Science,79.53,2025-06-03,West Chadshire,Year 1,Brown and Sons
4032,Nicholas Ortiz,Female,19,Science,69.07,2025-05-05,West Jennifer,Year 1,"Cantrell, Harper and Barnett"
3117,Zachary Perkins,Female,18,History,99.48,2025-07-30,South Johnton,Year 4,"Walker, Mullins and Weber"
3471,Carol Carroll,Female,18,History,42.15,2025-03-29,Lake Ryanland,Year 2,Williams PLC
1772,Kimberly Hancock,Female,21,Science,61.44,2025-09-18,Ochoafort,Year 1,"Eaton, Thompson and Banks"
2634,Anthony Huber,Male,20,Science,78.01,2025-03-21,Lake Carlmouth,Year 4,Russell-Taylor
8960,Carla Johnson,Male,24,History,88.15,2025-08-16,Ortegahaven,Year 2,"Hernandez, Yang and Lopez"
2271,Taylor Todd,Female,25,Math,95.63,2025-03-17,Figueroafurt,Year 1,Nelson-Allen
2247,Sharon George,Female,18,Science,75.4,2025-04-22,Alvarezland,Year 2,Hernandez-Gates
5448,Andrew Wong,Female,18,Science,50.31,2025-02-11,Jenniferland,Year 1,Howard-Blevins
5046,Scott Mckinney,Male,18,Computer,53.49,2025-07-17,Mckeechester,Year 1,Hill Ltd
1949,Gary Scott,Female,25,History,59.57,2025-02-16,East Steven,Year 1,"Bridges, Anderson and Carter"
2952,Michael Wells,Male,21,Computer,66.52,2024-12-09,South Timothymouth,Year 1,Blackburn LLC
6345,Brian Moore,Male,25,Computer,57.77,2024-10-20,Port Shelley,Year 3,Cook-Jones
3582,Susan Steele,Female,22,English,82.86,2025-02-27,Port Belindabury,Year 2,Payne-Mccoy
5229,Patricia Campbell,Female,23,History,65.02,2024-11-03,Marybury,Year 2,Osborn and Sons
9579,Johnny Sherman,Female,23,Math,73.27,2025-10-10,North Tonyborough,Year 4,Miles Inc
9794,Kim Rodriguez,Female,23,English,95.24,2025-03-12,Adamchester,Year 4,"Bradley, Cole and Le"
5503,James Whitaker,Male,18,Science,50.52,2025-07-09,Port Wendy,Year 3,King Ltd
2620,Brandy Sims,Male,25,Computer,95.27,2025-06-15,Baileyburgh,Year 3,"Lee, Henderson and Chavez"
9365,Angel Johnson,Male,22,Science,99.13,2024-11-18,Paulview,Year 2,Villa LLC
7015,Daniel Griffith,Male,21,Computer,77.51,2025-06-01,Acostabury,Year 3,Williams-Gonzalez
5211,Heidi Ochoa,Male,20,History,56.25,2025-01-28,Port Christopherland,Year 3,Taylor-Oneal
9931,Monica Brown,Female,19,English,54.3,2025-07-26,Hansenhaven,Year 4,Wood Ltd
9918,Rebecca Spence,Female,21,English,63.98,2025-01-12,North Annview,Year 2,"Dominguez, Quinn and Morales"
4826,Jesse Underwood,Male,22,Computer,53.79,2025-02-28,Stephanieburgh,Year 4,Marquez Ltd
2859,Andrew Murphy,Male,20,History,54.84,2025-08-07,New Elizabethview,Year 4,Johnson-Salazar
6702,Colleen Ortiz,Male,20,Science,48.54,2025-02-27,East Michael,Year 4,Foster Group
9378,Breanna Duarte,Female,25,Math,80.42,2025-02-17,Marthamouth,Year 4,Gomez-Hartman
1661,Kelsey Campbell,Female,24,Math,54.05,2025-07-07,New Andrewmouth,Year 1,"Johnston, Butler and Gray"
2600,Dana Hansen,Female,19,History,85.16,2024-12-25,South Rachelville,Year 1,Jackson Inc
8519,Anthony Sandoval,Male,19,English,58.22,2025-01-15,Hamiltonport,Year 1,"Robertson, Murphy and Martinez"
7259,Sandra Suarez,Female,20,Computer,63.48,2025-09-10,East Kimberly,Year 1,"Clark, Perez and Wright"
1549,Brian Hale,Female,21,Computer,87.64,2025-08-26,Danielsmouth,Year 2,Carroll PLC
3464,Alexandria Ward,Male,22,Math,73.38,2025-08-29,West Robertbury,Year 2,Ortega Group
1946,Seth Lambert,Female,22,English,50.37,2024-12-02,Rogersborough,Year 4,Santana-Johnson
7258,Jenna Mcintyre,Male,23,History,51.93,2024-10-26,Andersonbury,Year 4,"Smith, Ruiz and Gilbert"
3331,Kenneth Brown,Female,24,History,54.57,2025-05-13,Gonzalezshire,Year 3,"Torres, Hurst and Murphy"
8245,Michael Lopez,Male,18,Math,86.52,2025-02-14,Lake Michellestad,Year 4,"Berger, Price and Burgess"
7782,Heather Esparza,Female,21,Science,75.26,2025-08-22,New Jamesshire,Year 4,Lambert Inc
7606,Glen Rivera,Male,24,English,92.43,2025-04-09,Cookchester,Year 3,Smith Inc
3684,Mr. Nicholas Nelson,Female,24,History,73.07,2025-10-15,Klinetown,Year 4,Pierce-Wallace
9720,Adrian Garcia,Male,21,Math,88.16,2025-04-01,Lake Carolynhaven,Year 3,Rogers-Weeks
9093,Brent Edwards,Male,25,History,71.4,2025-05-09,West Anthony,Year 1,Erickson-Allison
6047,Kimberly Malone,Male,19,Math,82.73,2024-10-26,New Michael,Year 3,Ortiz PLC
1235,John Leonard,Female,20,English,82.56,2025-06-02,North Robin,Year 3,Walton-Stein
8533,Sarah Mcdonald,Female,21,English,47.7,2025-04-07,Walshtown,Year 1,Johnson-Lopez
9758,Alan Gutierrez,Male,22,Math,82.08,2025-06-23,Rodriguezburgh,Year 3,Finley Inc
3440,Dawn Shepard,Male,18,English,93.76,2025-07-12,North Stacey,Year 3,Jones-Knight
6785,Corey Taylor,Female,18,Computer,57.1,2025-03-16,Lake Elizabeth,Year 1,"Smith, Dominguez and Barnes"
3615,Colton Oconnell,Female,21,Math,40.11,2024-12-07,Ashleyhaven,Year 2,Baker Ltd
4621,Jessica Horne,Male,23,Math,69.53,2025-02-17,New James,Year 1,"Brown, Horton and Freeman"
5062,Kenneth Anderson,Male,18,Computer,61.41,2024-10-31,Lake Tyrone,Year 4,Orozco-Cortez
4460,Jessica Holt,Male,18,English,68.69,2025-03-06,Walshton,Year 4,Klein LLC
3032,Mrs. Rachel King MD,Male,20,History,57.54,2025-07-04,East James,Year 3,Hinton Ltd
6030,Nicole Jones,Female,20,History,84.03,2024-11-29,Davidfort,Year 1,"Brown, Wright and Green"
2529,Wendy Mccarthy,Female,25,Math,74.8,2024-12-21,North Maria,Year 2,"Mcdonald, Lewis and King"
5687,Jeffrey Martin,Female,20,Computer,41.58,2025-01-11,Michaelmouth,Year 2,Barrera-Jenkins
2633,Dustin May,Male,21,English,96.62,2025-01-13,Kerribury,Year 3,Beck-Melendez
2729,Nicole Cantrell,Male,20,Math,66.27,2025-10-08,West Erik,Year 3,Howe-Byrd
5883,Adam Donovan,Female,22,English,79.76,2025-02-11,Fergusonstad,Year 4,Yates and Sons
1715,Mark Chavez,Female,19,Computer,55.28,2024-12-29,North Kayla,Year 3,Guerra-Gray
3702,Kathy Curtis,Male,19,Computer,83.38,2025-02-10,South Laurafort,Year 3,"Delgado, Rodriguez and Branch"
9411,David Martinez,Male,23,Math,98.03,2025-07-31,New Samuelview,Year 2,Lopez and Sons
5564,Marcus Tucker,Female,23,Computer,40.55,2025-02-05,West Brandon,Year 2,Moore-Alvarez
9866,Jeffrey Cohen,Male,25,History,60.27,2025-05-23,North Michaelberg,Year 2,"Flowers, Bowman and Chan"
5681,Kaitlin Lee,Female,24,Science,53.59,2025-05-11,West Kimberlyfort,Year 1,Klein-Wallace
1195,Alan Dickerson,Female,22,History,89.38,2025-04-30,Whiteberg,Year 3,Beard and Sons
7034,Kathleen Lewis,Female,23,Math,49.73,2025-09-13,New Angel,Year 1,Crawford-Watson
2794,Robert Parks,Male,19,Science,91.54,2025-01-03,West Coreyville,Year 3,Paul-Lewis
6420,Brianna Curtis,Female,19,Science,58.27,2025-05-17,Crystalfort,Year 3,Hill-Johns
8862,Monica Bailey,Female,22,Computer,93.61,2025-05-02,North Vincentchester,Year 4,"Sellers, Rivera and Moore"
3411,Brittany Waters,Female,19,Science,63.15,2025-07-29,Nicholasville,Year 2,"Tran, Smith and Johnson"
3119,Larry Davis,Male,23,English,77.08,2025-08-23,Keithstad,Year 3,"Dominguez, Blair and Campbell"
8081,Taylor Steele,Female,19,English,71.82,2025-09-29,Robertstown,Year 2,"Perez, Parsons and Price"
7437,Brandy Sims,Male,25,Computer,77.8,2025-07-17,North Philliptown,Year 4,"Edwards, Brock and Harris"
3275,Daniel Martinez,Female,21,Computer,87.26,2025-10-08,Johnsonmouth,Year 3,Cunningham-Huff
8559,Ryan Williams,Female,19,History,81.25,2025-05-26,Jamesside,Year 1,Smith-Herrera
9369,Johnathan Dominguez,Male,23,Math,51.33,2024-12-12,New Jennifer,Year 4,Houston-Stewart
5156,Terry Munoz,Male,18,Math,56.84,2024-11-29,Arroyoland,Year 3,Meyer PLC
4370,Nathan Mccarty,Female,18,Math,73.45,2025-01-24,Hillfurt,Year 3,Rocha Inc
5418,Christy Bass,Male,23,Computer,69.2,2025-10-01,Martintown,Year 4,Mata PLC
8155,Benjamin Campbell,Female,20,Science,98.86,2025-05-30,Port April,Year 2,Ballard-Wong
7244,Jenna Shelton,Female,18,English,99.97,2025-09-09,East Ashley,Year 1,"Jimenez, Goodwin and Espinoza"
8847,Matthew Barry,Female,19,Science,90.47,2024-12-31,Elizabethburgh,Year 2,"Lee, Coleman and Smith"
7383,Sean Smith,Female,22,Science,88.16,2025-07-02,North Davidfort,Year 1,"Griffith, Gomez and Myers"
8450,Jennifer Gutierrez,Female,25,Computer,59.61,2025-01-31,New Ryan,Year 4,"Anderson, Campbell and Fleming"
6598,Jeremiah Waters,Female,18,Math,59.56,2025-06-14,Pattersonborough,Year 1,Hunt LLC
4878,Kimberly Nguyen,Male,21,History,52.28,2025-09-27,East Jennifer,Year 3,Lopez-Russell
9149,Christina Johnson,Male,25,Computer,64.87,2025-04-25,West Marissashire,Year 3,"Pena, Poole and Vega"
8943,Tina Haynes,Female,19,English,92.13,2025-03-01,Millermouth,Year 4,"Baker, Ford and Brown"
6721,Michael Liu,Male,24,Math,47.62,2025-02-10,East Ryan,Year 3,Hampton-Brown
8382,Laurie Campbell PhD,Female,19,Computer,49.43,2025-02-27,Clarkfurt,Year 3,"Mitchell, Williams and Rivera"
5055,Claudia Alvarado,Female,24,History,70.95,2025-01-10,North Claire,Year 1,Bell-Nelson
5283,David Mcdonald,Female,25,Computer,52.17,2025-07-10,Lake Scott,Year 2,Pruitt-Lowe
6679,Sara Wilson,Female,25,Computer,48.97,2025-06-15,West Christineborough,Year 1,"Decker, Stewart and Crawford"
4760,Jeremy Lee,Female,20,English,77.04,2025-06-01,Jessicaside,Year 1,Fitzgerald Group
3506,Shane Patterson,Female,21,Math,63.81,2025-03-25,Port Jeffrey,Year 4,Carpenter Ltd
8153,Michael Hudson,Male,18,Computer,73.17,2025-02-07,Rollinsberg,Year 3,Freeman Ltd
7082,Jennifer Lee,Male,24,History,75.86,2025-07-16,Port Thomas,Year 4,Johnson LLC
6820,Brandy Barber,Female,22,Math,52.25,2025-10-20,Campbelltown,Year 2,White-Carlson
4973,Kristina Mclean,Male,24,English,94.03,2025-03-27,Lake Holly,Year 3,"Henderson, Lopez and Rodriguez"
1996,Regina Jensen,Male,21,Math,90.18,2025-03-15,East Caleb,Year 4,"Floyd, Figueroa and Leach"
3868,Megan Berger,Female,25,English,53.52,2025-05-03,Jamesmouth,Year 4,"Moore, Alvarado and Lopez"
5844,James Holmes,Male,23,History,76.64,2025-07-31,Jonesland,Year 4,Kramer Group
9606,Latoya Stanley,Female,21,Science,99.64,2025-04-09,Reedberg,Year 1,Perkins Inc
4185,Jessica Sanchez,Female,22,Computer,88.08,2024-12-01,Taylorhaven,Year 1,"Smith, Richardson and Garcia"
9039,Matthew Chapman,Male,24,History,95.89,2025-06-02,South Brettville,Year 1,"Foley, Williams and Alexander"
8301,Patricia Boyd,Male,19,Computer,40.28,2025-09-13,East Jacobville,Year 2,Garcia-Campbell
4906,Robert Mckinney,Male,24,Math,99.05,2025-08-28,Lake Raymond,Year 3,Larson PLC
2534,Rebecca Hogan,Male,22,English,43.27,2024-12-29,Lake Jenniferberg,Year 3,West-Martin
4675,Jeremy Ware,Female,20,Math,88.66,2025-02-26,Caseyshire,Year 1,Richardson Inc
9270,Kathleen Fields,Female,18,History,87.02,2025-04-22,Pamelaland,Year 4,Clark-Wright
9486,Jennifer White,Male,19,History,69.31,2024-12-29,Melendezshire,Year 1,"Holmes, Tran and Hall"
1038,Tara Morris,Male,20,Math,65.99,2025-03-27,Penningtonfort,Year 2,"Hansen, Smith and Martinez"
8462,Melanie Dunn,Female,22,History,77.53,2025-03-21,Dianashire,Year 4,Boyd Group
5439,Tammy Fisher,Female,19,Math,84.16,2025-09-16,South Julieport,Year 1,Vaughn Inc
6021,Joy Ellis,Male,22,Science,51.93,2025-06-06,Port William,Year 4,Wright-Strong
2840,Richard Mack,Female,20,Math,99.21,2025-05-12,Aliciaberg,Year 1,Mahoney-Jimenez
9715,Yvonne Davis,Male,22,Math,62.85,2024-11-15,East Karen,Year 4,Mcgee-Thomas
9297,Craig Wilkerson,Male,23,History,41.39,2025-08-11,Thomasville,Year 2,"Rodriguez, Wiggins and Thomas"
7246,Darlene Cruz,Male,24,History,75.98,2025-03-14,Leeberg,Year 2,"Morris, Davenport and Mack"
4082,Caleb Phillips,Female,19,Math,64.41,2025-01-21,Smithhaven,Year 1,"Carlson, Young and Walker"
8912,Steven Adams,Male,21,English,81.68,2025-09-19,Lake Christopherton,Year 3,Galloway-Andersen
3149,Jacob Freeman,Female,24,Math,62.77,2025-03-19,Curtisbury,Year 1,Preston-Williams
2464,Patricia Ferguson,Male,22,History,67.85,2024-11-28,East Robertmouth,Year 2,Anderson LLC
6930,Melissa Murphy,Female,20,Science,51.2,2025-08-23,North Wesleyberg,Year 1,Bowman-James
7741,Megan Martin,Male,18,Computer,77.77,2025-01-27,Williamhaven,Year 3,"Liu, Reed and Hendricks"
3412,Jessica Turner,Female,24,History,40.49,2025-08-25,New Melissa,Year 1,"Moore, Vaughn and Wu"
6148,Amanda Alvarez,Male,22,Science,84.23,2024-12-12,Millershire,Year 3,Rice Inc
4961,Christopher Oliver,Male,23,English,81.43,2025-08-22,Marioton,Year 3,Weber Group
1583,Kyle Tucker,Female,23,English,49.38,2025-03-16,South Jillborough,Year 1,"Thompson, Morales and Ingram"
7643,Andrew Liu,Male,19,English,98.06,2025-08-07,North Chadshire,Year 4,Powers Group
6505,Matthew Brown,Male,20,English,49.49,2025-02-07,Port Bryanborough,Year 3,Simmons-Chen
3906,Julie Gilbert,Male,20,English,87.29,2025-08-16,Veronicafurt,Year 1,Garcia Ltd
5092,Steven Davis,Female,24,Math,73.65,2025-07-19,North Aaronstad,Year 3,Scott-Smith
8844,Hannah Rodriguez,Female,20,Computer,42.87,2025-05-09,North Anna,Year 4,Garcia-Cook
2928,Heather Morris,Female,22,Computer,91.07,2025-01-31,Yorkshire,Year 1,Mcneil-Brooks
2158,Thomas Vaughn,Male,19,English,63.62,2025-05-24,New Ann,Year 3,Gates Ltd
5538,Rhonda Peterson,Female,18,Science,71.33,2025-03-17,West James,Year 1,"Harper, Wells and Miller"
4064,Anita Smith,Female,22,English,60.28,2024-12-05,North Timothy,Year 2,Lopez-Richardson
5075,Raymond Neal,Female,21,History,73.7,2024-12-21,Melissaview,Year 2,"Rodriguez, Lawson and Johnson"
6661,Ms. Michele Mccormick,Female,25,Math,58.95,2025-07-21,Port Barbara,Year 4,Mcintyre Ltd
1972,Raymond Phillips,Female,23,Math,92.26,2025-05-22,East Jessicachester,Year 1,"Cruz, Leonard and Ross"
1625,Michelle Collins,Female,21,English,45.74,2025-02-04,Benjaminport,Year 1,Johnson-Rogers
3884,Vanessa Wilson,Male,18,Science,66.77,2025-07-27,Obrienhaven,Year 3,Ramirez Group
1707,Michele Heath,Female,19,History,43.83,2025-01-08,Tylerland,Year 1,Oneill Ltd
2051,Alexandra Carr,Male,18,Computer,60.33,2025-10-14,South Sonia,Year 2,Anderson PLC
2479,Stephanie Cameron,Female,24,English,63.56,2025-10-12,Hayesview,Year 4,Obrien LLC
1891,Andrew Booth,Male,18,History,63.01,2024-11-17,Port Deanville,Year 4,Snyder Group
8344,Danielle Caldwell DDS,Male,23,Computer,42.4,2024-12-27,Alexandratown,Year 3,Taylor-Hardy
7912,Dana Rodriguez,Female,23,Math,90.49,2025-02-18,Gonzalestown,Year 3,"Dougherty, Gonzalez and Gallegos"
4056,Christian Jimenez,Female,23,Science,63.55,2024-12-12,Robertbury,Year 1,Zuniga PLC
9292,Jade Foster,Male,19,Math,61.21,2024-12-19,Vargasmouth,Year 4,"Estes, Lam and Howard"
8726,Seth Combs,Male,24,History,63.1,2025-05-11,South Patricia,Year 1,"Thomas, Evans and Moss"
6860,Amanda Miranda,Male,24,History,61.71,2025-08-27,North Robert,Year 3,Moore-Clark
1386,Evelyn Smith,Male,24,English,54.31,2025-03-31,Lake Katelyn,Year 2,Gonzales PLC
6098,Daniel Gordon,Female,24,History,80.75,2025-05-11,Kelleyville,Year 1,Kline PLC
5723,Thomas Washington,Female,18,Computer,95.49,2025-04-18,Walkerfort,Year 2,"Lopez, Carey and Ray"
1438,Richard Lopez,Male,19,Science,97.3,2025-01-11,South Mandyborough,Year 4,Henry-Stevens
2670,Makayla Donovan,Male,20,Science,61.61,2025-01-18,Robinsonville,Year 4,Welch-Young
5809,Tyler Lewis,Male,19,Math,71.4,2025-03-23,East Katherinefurt,Year 3,Hart-Chavez
8971,Ryan Sanders,Male,25,English,91.62,2025-03-09,Cassandrashire,Year 2,"Kaiser, Wilson and Anderson"
1675,Johnny Walker,Male,23,Math,79.97,2024-12-30,Lake Rickyberg,Year 4,Green Inc
2106,Douglas Moore,Female,19,History,82.0,2025-03-02,North Brittanyfurt,Year 3,"Carpenter, Wright and Donovan"
6754,Diana White,Female,22,History,63.89,2025-05-06,South Brandihaven,Year 2,Koch-Peterson
9122,Russell Johnson,Male,19,English,77.94,2024-12-18,New Julie,Year 2,Quinn-Hood
6901,Jessica Vargas,Female,22,History,85.03,2025-10-07,Lake Patriciafort,Year 4,Torres-Alvarez
8988,Hayden Leonard,Male,21,Science,84.04,2025-07-13,Cartermouth,Year 3,Mccarty Group
1685,Rebecca Irwin,Female,19,English,43.52,2025-01-01,West Richardview,Year 3,Norton-Thompson
6214,Christopher Davis,Female,20,Computer,59.43,2024-11-16,West Abigailland,Year 4,Rodriguez-Martinez
3264,Richard Smith,Female,19,Math,97.19,2025-10-12,Rhondaside,Year 3,Wood LLC
7254,Colleen Hall,Female,18,Science,67.79,2025-01-06,New Chelseamouth,Year 4,"Frazier, Griffin and Stevens"
4542,Marcus Mccarthy,Male,21,Computer,75.4,2024-12-21,Mcgrathchester,Year 1,Wilson-Lewis
4136,John Lopez,Male,19,English,46.21,2025-05-03,Nelsonmouth,Year 3,"Johnson, Maldonado and Hall"
3958,Monique Beard,Male,24,Science,68.54,2025-03-08,Port Scottshire,Year 2,Sparks-Macdonald
7177,Susan Elliott,Male,23,Math,64.99,2025-01-22,West Jamie,Year 4,Dixon-Reese
9187,Thomas Henson,Female,23,Science,56.99,2025-06-30,Pamelafort,Year 2,Chavez-Jackson
3206,Kurt Bryant,Male,20,Science,89.87,2025-07-20,Popeside,Year 4,Miranda-Francis
1262,Austin Rhodes,Male,19,History,99.86,2025-09-10,Rickyburgh,Year 2,Phillips-Becker
5453,Ms. Sarah Nelson DDS,Male,22,Science,98.99,2025-09-16,Bauerside,Year 3,Rogers LLC
5400,Ethan Howell,Female,22,Math,76.3,2025-09-19,South Jeffstad,Year 4,"Smith, Tucker and Ramos"
3767,Robin Bell,Male,19,English,66.87,2025-05-07,Port Patricia,Year 4,"Richards, Walsh and Gilbert"
1609,Timothy Ramirez,Female,19,Computer,76.61,2025-06-08,Lake Ashleyshire,Year 4,Wolfe-Kelley
4481,Christian Pena,Female,21,History,82.19,2025-03-05,Grahamberg,Year 2,Mendoza and Sons
2757,Samantha Oneill,Female,18,Computer,90.96,2025-06-17,Campbellmouth,Year 2,Martinez Inc
5876,Rachel Maldonado,Female,21,Science,84.63,2024-12-09,West Elizabethstad,Year 4,Stuart Inc
5440,Jeffrey Lowe,Male,22,Science,62.47,2025-07-24,Julieview,Year 2,Ballard-Martinez
3905,David Daniel,Male,24,History,53.09,2025-06-12,West Peter,Year 2,Sanders LLC
9248,Christopher Stephens,Female,20,Computer,96.43,2025-04-15,East Megan,Year 1,Riley Ltd
7611,Kristin Goodman,Female,22,Math,99.72,2025-05-07,East Sara,Year 4,Martinez LLC
8620,Debra Flores,Male,21,Computer,94.99,2025-07-25,Davidsonmouth,Year 3,Acosta-Williams
3655,Donald Brandt,Male,24,Math,72.26,2024-11-04,Derekfurt,Year 3,Smith-Martinez
9855,Russell Munoz,Female,19,History,83.76,2025-02-19,Douglasborough,Year 3,Ferrell-Macias
9082,Ronald Watson,Male,19,History,41.68,2025-04-05,Ianbury,Year 4,Brown-Robinson
7830,Bailey Moore,Male,19,English,53.65,2025-05-30,Port Philip,Year 3,"Cooper, Hodges and Stephens"
9566,Jodi Norris,Female,23,Science,53.69,2025-08-15,Thompsonview,Year 3,Mills Ltd
7494,Isaiah Campbell,Male,18,History,76.71,2025-04-22,Davidtown,Year 3,Greer-Carter
6854,Miss Jessica Chang,Male,18,Computer,70.75,2025-02-02,Smithfurt,Year 3,Ramirez-Richards
5197,Rachel Jones MD,Female,21,English,61.23,2025-06-02,Leonville,Year 3,"Mcdonald, Buchanan and Ramirez"
8008,Tyler Moore,Male,23,Math,47.29,2025-09-04,Reneeside,Year 1,"Lin, Allen and Olson"
3792,Valerie Moreno,Male,25,English,56.09,2025-08-30,Willieside,Year 3,Martinez LLC
9589,Jennifer Mitchell,Female,18,History,90.18,2025-10-05,Madisonberg,Year 2,Davis Group
5703,Garrett Howard,Female,23,English,73.74,2025-06-02,Colemouth,Year 2,Barron-Palmer
8665,Eric Rowe,Male,25,Math,85.39,2025-06-30,Johnton,Year 3,"Mcclure, Moore and Hunter"
4229,Amanda Jackson,Female,19,English,56.8,2024-12-17,Lake Dawn,Year 2,Simon Group
7409,Mark Fox,Female,23,English,50.08,2025-09-16,Lake Jenniferchester,Year 1,"Compton, Edwards and King"
8514,Henry Brooks,Female,19,English,70.35,2025-01-06,West Austin,Year 4,Rodriguez and Sons
6077,Yesenia Flowers,Female,21,History,85.17,2025-07-17,South Dianamouth,Year 4,"Taylor, Cook and Ortega"
8538,David Newman,Female,24,English,41.13,2025-01-30,East Carrie,Year 4,"Bryan, Mills and Walker"
6391,John Smith,Female,22,English,49.47,2024-11-03,West Ariana,Year 1,Cooley LLC
9049,Melissa Dunn,Female,20,Math,88.45,2025-08-13,East Stevenshire,Year 4,"Harrison, Romero and Miller"
6605,Ryan Garrett,Female,25,Math,59.2,2025-08-21,Phillipsshire,Year 1,"Gordon, Robinson and Romero"
8469,Danielle Harmon,Female,20,Science,53.93,2025-09-30,Lake Angelicamouth,Year 1,Lee-Ashley
1725,Joshua Crosby,Female,22,Computer,55.5,2024-11-07,Robertview,Year 4,Johnson-Pham
6327,Cory Casey,Male,19,English,62.25,2024-11-17,Coxshire,Year 2,Ramirez-Thomas
3799,Max Thomas,Female,22,Math,43.34,2024-12-02,Robersonbury,Year 1,"Green, Brown and Perkins"
2991,Michael Mora,Male,23,Science,77.51,2025-07-12,North William,Year 2,Marsh Inc
1630,Richard Valentine,Female,24,Science,67.45,2024-11-11,Port Michellehaven,Year 2,"Jones, Clements and Brown"
1948,Thomas Roberson,Female,23,History,95.74,2025-08-28,South Vanessa,Year 2,Johnson-Lee
5147,Wendy Francis,Male,25,Science,56.28,2025-04-17,Diazborough,Year 2,Wiggins PLC
9934,Christina Collins,Female,20,Computer,93.36,2025-05-27,East Davidton,Year 4,Perez LLC
8858,Chad Cox,Male,19,English,74.71,2025-07-22,Martinmouth,Year 1,Villanueva-Martinez
1213,Katherine Alvarez,Male,24,Science,76.27,2024-11-24,Sloanville,Year 4,Nichols-Scott
1540,Trevor Thompson,Male,23,Computer,51.52,2025-08-15,Lake Mary,Year 3,"Solomon, Burton and Deleon"
1768,Christopher Dunn,Female,24,Science,76.94,2025-01-07,Daniellestad,Year 1,Gonzalez LLC
8000,Stephanie Carter,Male,23,History,66.51,2025-04-10,Gabrielmouth,Year 3,"Campbell, Reyes and Edwards"
2155,Melinda Martin,Female,22,English,75.53,2024-12-01,New Tammybury,Year 4,Gregory-Church
8719,Christopher Garcia,Female,24,English,66.6,2025-03-04,Mooremouth,Year 1,Davies-Fisher
8571,Shannon Johnson,Male,20,Science,76.74,2025-03-24,Jonathonville,Year 4,Mooney LLC
5362,Tyler Lewis,Female,24,Science,54.56,2024-11-30,West Kathy,Year 4,"Shelton, Bennett and Kim"
4745,Alicia Reyes,Male,25,Math,77.98,2025-05-22,New Joshua,Year 3,"Goodman, Mayer and Thomas"
1192,Charles Davis,Female,25,English,72.8,2025-02-28,Leonardborough,Year 2,Boyd-Stewart
9496,Natalie Johnson,Female,18,Math,73.07,2025-04-06,Port Ellen,Year 1,Serrano-Lee
3426,Brittany Gibson,Male,25,History,65.98,2025-02-02,Woodardside,Year 4,Herrera-Henry
4122,Jonathan Luna,Male,22,English,57.23,2025-10-13,Rossmouth,Year 4,Matthews Group
8294,Eric Benton,Female,25,Science,78.81,2025-02-10,Rhondahaven,Year 4,Gomez LLC
1956,Susan Arnold,Female,20,English,88.05,2025-05-25,New Thomasside,Year 3,May-Hodge
1023,Andrea Brown,Male,22,History,67.97,2025-05-29,Matthewville,Year 2,"Duffy, Hurst and Bass"
8737,Franklin White,Female,18,English,61.85,2024-12-14,East Brian,Year 2,"Garza, Novak and Cooke"
1107,Renee Marshall,Female,23,Math,91.82,2025-01-21,Reidmouth,Year 3,Schmitt-Mullins
9069,Clarence Gutierrez,Female,25,Science,71.48,2025-09-08,Port Ryanville,Year 1,Ramirez-Mcpherson
5210,Debbie Harris,Female,18,History,78.99,2025-02-09,Jesseland,Year 4,Morgan Group
2077,Jeffrey Stephens,Male,25,Math,89.65,2025-09-03,Port Matthew,Year 1,Adams Group
3574,Nicholas Nelson,Female,24,History,75.49,2025-10-05,New Kristenfurt,Year 2,Hatfield-Lin
6081,Mark Garza,Female,22,History,70.43,2025-06-30,West Bernardmouth,Year 1,Rogers-Garcia
4342,Kirk Gomez,Female,22,Science,97.52,2025-05-30,West Gregory,Year 1,"Davies, Shaffer and Gibbs"
1294,Jessica Nielsen,Male,18,Math,91.71,2024-12-30,Rodriguezbury,Year 1,Smith PLC
6228,Anthony Espinoza,Female,21,English,69.87,2025-05-23,Russofort,Year 1,"Mullins, Nelson and Cardenas"
8515,Kristy Malone,Male,19,Science,67.26,2025-04-05,South Cassieside,Year 3,"Thomas, Mcfarland and Jacobs"
